target_id	length	eff_length	est_counts	tpm
g3301.t1.cds1	1806	1565.84	8858.0	836.486
g3302.t1.cds1	2844	2603.84	9788.0	555.839
g3304.t1.cds1	843	602.91	12238.0	300.142
g3305.t1.cds1	576	337.426	5325.0	233.351
g3306.t1.cds1	2193	1952.84	9355.0	708.349
g3307.t1.cds1	525	287.787	5116.0	262.862
g3308.t1.cds1	375	153.402	2113.0	203.674
g3309.t1.cds1	552	313.947	3209.0	151.141
g3310.t1.cds1	2469	2228.84	11749.0	779.456
g3311.t1.cds1	1575	1334.84	5197.0	575.697
g3312.t1.cds1	1344	1103.84	3721.0	498.453
g3313.t1.cds1	1995	1754.84	4673.0	393.757
g3314.t1.cds1	2946	2705.84	12050.0	658.498
g3315.t1.cds1	219	50.366	4423.0	1298.52
g3316.t1.cds1	2745	2504.84	8612.0	508.386
g3318.t1.cds1	873	632.91	3783.0	883.819
g3319.t1.cds1	1938	1697.84	9030.0	786.432
g3320.t1.cds1	933	692.91	7577.0	161.692
g3321.t1.cds1	4068	3827.84	20774.0	802.483
g3322.t1.cds1	2904	2663.84	9011.0	500.189
g3323.t1.cds1	2406	2165.84	10890.0	743.484
g3324.t1.cds1	2163	1922.84	9772.0	751.468
g3325.t1.cds1	390	165.228	3759.0	336.401
g3327.t1.cds1	753	513.02	8506.0	245.166
g3328.t1.cds1	1410	1169.84	3466.0	438.099
g3329.t1.cds1	264	743.216	4785.0	951.998
g3330.t1.cds1	1113	872.836	9132.6	154.714
g3331.t1.cds1	777	536.969	5531.81	152.331
g3332.t1.cds1	1113	872.836	9132.6	154.714
g3334.t1.cds1	864	623.91	2224.0	527.086
g3335.t1.cds1	1113	872.836	2253.0	381.678
g3336.t1.cds1	1254	1013.84	3529.0	514.699
g3338.t1.cds1	492	256.309	4782.04	275.879
g3339.t1.cds1	1113	872.836	24362.4	412.721
g3340.t1.cds1	3468	3227.84	4030.0	184.613
g3341.t1.cds1	1092	851.836	3363.0	583.767
g3342.t1.cds1	819	578.969	2338.0	597.116
g3344.t1.cds1	1911	1670.84	8192.0	724.979
g3345.t1.cds1	312	104.792	8479.0	1196.43
g3347.t1.cds1	1254	1013.84	20129.0	293.578
g3348.t1.cds1	498	261.838	21336.0	1204.9
g3349.t1.cds1	1017	776.836	2219.0	422.374
g3350.t1.cds1	2217	1976.84	11294.0	844.785
g3351.t1.cds1	978	737.91	4470.0	895.722
g3352.t1.cds1	843	602.91	5368.0	131.652
g3354.t1.cds1	1698	1457.84	8558.0	868.026
g3355.t1.cds1	210	464.201	3114.0	991.932
g3356.t1.cds1	981	740.91	2612.0	521.287
g3358.t1.cds1	822	581.969	5682.0	144.368
g3360.t1.cds1	402	175.241	960.0	810.037
g3361.t1.cds1	1596	1355.84	2021.0	220.408
g3362.t1.cds1	1500	1259.84	5597.0	656.917
g3363.t1.cds1	2889	2648.84	4541.0	253.493
g3364.t1.cds1	366	146.057	3187.0	322.648
g3366.t1.cds1	1317	1076.84	3935.0	540.336
g3367.t1.cds1	4095	3854.84	13619.0	522.406
g3368.t1.cds1	2286	2045.84	5715.0	413.061
g3369.t1.cds1	1074	833.836	5119.0	907.765
g3371.t1.cds1	1032	791.836	7685.0	143.509
g3372.t1.cds1	2568	2327.84	4614.0	293.085
g3373.t1.cds1	1860	1619.84	4287.0	391.338
g3374.t1.cds1	1002	761.836	1923.0	373.239
g3375.t1.cds1	810	569.969	3371.0	874.534
g3376.t1.cds1	1458	1217.84	12829.0	155.766
g3377.t1.cds1	1335	1094.84	6429.0	868.287
g3378.t1.cds1	324	113.964	1573.0	204.094
g3379.t1.cds1	654	414.284	26492.0	945.552
g3380.t1.cds1	426	195.844	8354.0	630.743
g3381.t1.cds1	2031	1790.84	2329.0	192.302
g3382.t1.cds1	1989	1748.84	3438.0	290.687
g3383.t1.cds1	1158	917.836	6054.0	975.318
g3384.t1.cds1	1770	1529.84	5054.84	488.576
g3385.t1.cds1	1575	1334.84	6623.16	733.679
g3386.t1.cds1	558	319.819	6539.0	302.326
g3387.t1.cds1	729	489.02	8434.0	255.021
g3388.t1.cds1	1422	1181.84	3984.0	498.461
g3389.t1.cds1	477	242.193	4177.0	255.019
g3390.t1.cds1	789	548.969	3148.0	847.923
g3391.t1.cds1	1800	1559.84	4054.0	384.303
g3393.t1.cds1	1146	905.836	2841.0	463.757
g3394.t1.cds1	1968	1727.84	11584.0	991.346
g3395.t1.cds1	3732	3491.84	13242.0	560.749
g3396.t1.cds1	855	614.91	2663.0	640.366
g3398.t1.cds1	1335	1094.84	10987.0	148.388
g3399.t1.cds1	1338	1097.84	978.0	131.726
g3400.t1.cds1	1779	1538.84	3396.0	326.321
g3402.t1.cds1	768	527.969	2949.0	825.916
g3403.t1.cds1	837	596.91	2230.0	552.414
g3404.t1.cds1	4692	4451.84	10441.0	346.794
g3405.t1.cds1	4311	4070.84	7487.0	271.953
g3406.t1.cds1	1098	857.836	3314.0	571.238
g3407.t1.cds1	9114	8873.84	11644.0	194.026
g3408.t1.cds1	3231	2990.84	6715.0	331.988
g3409.t1.cds1	2499	2258.84	7357.0	481.598
g3410.t1.cds1	234	579.894	2410.0	614.522
g3411.t1.cds1	2448	2207.84	4379.0	293.276
g3412.t1.cds1	1863	1622.84	4437.0	404.281
g3414.t1.cds1	1536	1295.84	2716.0	309.919
g3415.t1.cds1	732	492.02	1332.0	400.304
g3416.t1.cds1	3624	3383.84	5954.0	260.177
g3417.t1.cds1	1695	1454.84	12614.0	128.206
g3418.t1.cds1	1812	1571.84	5157.0	485.131
g3419.t1.cds1	1473	1232.84	6336.0	759.939
g3420.t1.cds1	621	381.567	2463.0	954.471
g3422.t1.cds1	1401	1160.84	3570.0	454.743
g3423.t1.cds1	693	453.114	6143.0	200.466
g3424.t1.cds1	1092	851.836	2525.0	438.303
g3425.t1.cds1	390	165.228	51742.9	4630.59
g3427.t1.cds1	1080	839.836	5174.0	910.963
g3428.t1.cds1	1527	1286.84	88453.0	1016.39
g3429.t1.cds1	2358	2117.84	2336.0	163.098
g3430.t1.cds1	2808	2567.84	5613.0	323.219
g3431.t1.cds1	945	704.91	7350.0	154.178
g3432.t1.cds1	438	206.368	552.0	395.517
g3433.t1.cds1	549	310.978	907.0	431.267
g3434.t1.cds1	669	429.158	1529.0	526.817
g3435.t1.cds1	312	104.792	1736.0	244.958
g3436.t1.cds1	3768	3527.84	5180.0	217.115
g3440.t1.cds1	939	698.91	2243.0	474.545
g3441.t1.cds1	1278	1037.84	3091.0	440.392
g3442.t1.cds1	579	340.324	3635.0	157.936
g3443.t1.cds1	1719	1478.84	7348.11	734.724
g3444.t1.cds1	2754	2513.84	6951.02	408.866
g3445.t1.cds1	2043	1802.84	3102.5	254.463
g3446.t1.cds1	3672	3431.84	17605.8	758.575
g3447.t1.cds1	582	343.222	229.36	988.126
g3452.t1.cds1	2757	2516.84	6788.0	398.801
g3453.t1.cds1	2775	2534.84	24875.0	145.105
g3455.t1.cds1	408	180.34	2320.0	190.224
g3457.t1.cds1	663	423.2	5322.0	185.951
g3458.t1.cds1	1944	1703.84	3737.0	324.313
g3459.t1.cds1	2712	2471.84	1003.0	599.999
g3460.t1.cds1	516	279.045	14219.5	753.494
g3461.t1.cds1	852	611.91	1487.0	359.329
g3462.t1.cds1	1134	893.836	16044.0	265.414
g3463.t1.cds1	2478	2237.84	19696.0	130.142
g3465.t1.cds1	408	180.34	4586.0	376.02
g3466.t1.cds1	3264	3023.84	5233.0	255.895
g3468.t1.cds1	825	584.969	2772.0	700.696
g3470.t1.cds1	3012	2771.84	2849.0	151.983
g3471.t1.cds1	1500	1259.84	1481.0	173.824
g3472.t1.cds1	402	175.241	657.0	554.369
g3474.t1.cds1	1434	1193.84	2448.0	303.205
g3475.t1.cds1	564	325.625	1264.0	573.981
g3477.t1.cds1	1962	1721.84	839.0	720.509
g3478.t1.cds1	600	360.938	5983.0	245.107
g3479.t1.cds1	276	811.786	399.0	726.776
g3480.t1.cds1	330	118.386	701.0	875.558
g3481.t1.cds1	1239	998.836	3465.0	512.954
g3482.t1.cds1	1509	1268.84	3990.0	464.982
g3483.t1.cds1	4683	4442.84	2407.0	801.097
g3485.t1.cds1	552	313.947	4363.0	205.493
g3487.t1.cds1	1527	1286.84	1158.0	133.062
g3488.t1.cds1	3042	2801.84	1373.0	724.598
g3489.t1.cds1	843	602.91	977.0	239.613
g3490.t1.cds1	672	432.114	1036.0	354.511
g3492.t1.cds1	1914	1673.84	3268.0	288.694
g3497.t1.cds1	1491	1250.84	1061.0	125.425
g3498.t1.cds1	969	728.91	1777.0	360.481
g3499.t1.cds1	2538	2297.84	1156.0	743.888
g3500.t1.cds1	1518	1277.84	836.0	967.387
g3501.t1.cds1	828	587.91	1616.0	406.443
g3502.t1.cds1	1515	1274.84	1417.0	164.356
g3505.t1.cds1	1692	1451.84	2885.0	293.831
g3506.t1.cds1	3750	3509.84	1411.31	594.574
g3507.t1.cds1	684	444.114	247.674	824.622
g3508.t1.cds1	366	146.057	363.0	367.496
g3509.t1.cds1	1602	1361.84	345.946	375.623
g3512.t1.cds1	759	518.969	445.928	127.055
g3516.t1.cds1	759	518.969	445.928	127.055
g3522.t1.cds1	3699	3458.84	443.235	189.484
g3523.t1.cds1	240	609.262	201.762	489.671
g3525.t1.cds1	390	165.228	205.069	183.521
g3528.t1.cds1	216	490.284	12.0	361.911
g3529.t1.cds1	2055	1814.84	578.744	471.539
g3532.t1.cds1	1857	1616.84	3306.73	302.414
g3533.t1.cds1	2688	2447.84	5005.0	302.337
g3534.t1.cds1	2496	2255.84	6223.0	407.907
g3535.t1.cds1	2412	2171.84	6947.0	472.976
g3536.t1.cds1	867	626.91	6588.58	155.402
g3537.t1.cds1	660	420.242	1032.42	363.268
g3538.t1.cds1	630	390.567	490.0	185.511
g3539.t1.cds1	2427	2186.84	4797.0	324.356
g3540.t1.cds1	1179	938.836	2527.0	398.001
g3541.t1.cds1	1461	1220.84	3869.0	468.609
g3543.t1.cds1	876	635.91	2183.0	507.606
g3545.t1.cds1	1020	779.836	4100.0	777.409
g3547.t1.cds1	729	489.02	11088.0	335.271
g3548.t1.cds1	1053	812.836	2313.0	420.767
g3549.t1.cds1	651	411.325	14850.0	533.839
g3553.t1.cds1	1314	1073.84	133.978	184.487
g3554.t1.cds1	609	369.755	194.608	778.245
g3555.t1.cds1	339	125.192	38.0	448.824
g3557.t1.cds1	255	688.746	595.149	127.772
g3558.t1.cds1	6723	6482.84	10660.0	243.143
g3559.t1.cds1	984	743.836	1935.0	384.656
g3560.t1.cds1	822	581.969	22390.0	568.884
g3561.t1.cds1	699	459.069	2465.0	793.977
g3562.t1.cds1	981	740.91	3017.0	602.114
g3563.t1.cds1	2073	1832.84	3208.0	258.809
g3564.t1.cds1	1320	1079.84	3585.0	490.908
g3565.t1.cds1	2838	2597.84	4670.0	265.812
g3566.t1.cds1	2850	2609.84	7318.0	414.618
g3567.t1.cds1	1692	1451.84	1942.0	197.788
g3568.t1.cds1	630	390.567	1284.0	486.115
g3569.t1.cds1	681	441.114	1315.0	440.802
g3570.t1.cds1	3798	3557.84	3722.0	154.689
g3573.t1.cds1	3117	2876.84	4947.24	254.283
g3574.t1.cds1	1014	773.836	2777.0	530.635
g3575.t1.cds1	1083	842.836	2237.0	392.457
g3578.t1.cds1	570	331.527	25013.0	1115.62
g3579.t1.cds1	654	414.284	2358.0	841.617
g3580.t1.cds1	2040	1799.84	6676.0	548.469
g3581.t1.cds1	570	331.527	3272.0	145.936
g3582.t1.cds1	2601	2360.84	2925.0	183.202
g3583.t1.cds1	1827	1586.84	2428.0	226.248
g3584.t1.cds1	8145	7904.84	8819.0	164.966
g3586.t1.cds1	1557	1316.84	2445.0	274.547
g3588.t1.cds1	1095	854.836	2406.0	416.181
g3590.t1.cds1	1812	1571.84	3409.0	320.692
g3591.t1.cds1	480	244.946	7964.0	480.762
g3593.t1.cds1	624	384.567	12322.0	473.782
g3594.t1.cds1	858	617.91	1045.0	250.069
g3595.t1.cds1	1305	1064.84	4501.0	625.022
g3597.t1.cds1	2514	2273.84	8391.0	545.662
g3598.t1.cds1	4536	4295.84	5851.0	201.396
g3599.t1.cds1	1620	1379.84	5720.0	612.968
g3600.t1.cds1	1008	767.836	4378.0	843.095
g3601.t1.cds1	6585	6344.84	21033.0	490.174
g3603.t1.cds1	3156	2915.84	5542.0	281.043
g3604.t1.cds1	945	704.91	51980.0	1090.36
g3605.t1.cds1	1074	833.836	45544.0	807.643
g3606.t1.cds1	483	247.846	4558.0	271.933
g3608.t1.cds1	1434	1193.84	3366.0	416.906
g3609.t1.cds1	2880	2639.84	6855.0	383.972
g3610.t1.cds1	351	134.34	3538.0	389.422
g3611.t1.cds1	1626	1385.84	2218.0	236.657
g3612.t1.cds1	465	231.083	1051.0	672.518
g3613.t1.cds1	873	632.91	1630.0	380.815
g3614.t1.cds1	933	692.91	1576.0	336.317
g3615.t1.cds1	3738	3497.84	16041.0	678.111
g3616.t1.cds1	258	705.532	824.0	172.695
g3617.t1.cds1	1551	1310.84	2505.0	282.572
g3620.t1.cds1	312	104.792	5075.75	716.213
g3621.t1.cds1	2052	1811.84	3913.0	319.345
g3622.t1.cds1	1062	821.836	3668.0	659.953
g3623.t1.cds1	1041	800.836	17809.0	328.825
g3624.t1.cds1	1719	1478.84	6699.0	669.821
g3625.t1.cds1	1968	1727.84	1878.67	160.774
g3626.t1.cds1	4290	4049.84	5880.68	214.713
g3628.t1.cds1	2451	2210.84	10387.0	694.709
g3629.t1.cds1	1329	1088.84	3219.0	437.147
g3630.t1.cds1	1047	806.836	5337.0	978.095
g3632.t1.cds1	846	605.91	9641.0	235.279
g3633.t1.cds1	1218	977.836	2921.0	441.707
g3634.t1.cds1	1002	761.836	4728.0	917.667
g3635.t1.cds1	939	698.91	9051.0	191.489
g3636.t1.cds1	7302	7061.84	6246.0	130.784
g3637.t1.cds1	654	414.284	6145.0	219.327
g3638.t1.cds1	336	122.952	1713.0	206.011
g3639.t1.cds1	3564	3323.84	20143.0	896.094
g3640.t1.cds1	990	749.836	2026.0	399.523
g3641.t1.cds1	705	465.069	1650.0	524.609
g3643.t1.cds1	1377	1136.84	2216.0	288.231
g3644.t1.cds1	1209	968.836	1322.0	201.767
g3645.t1.cds1	300	963.668	1167.0	179.066
g3647.t1.cds1	1467	1226.84	2124.0	255.998
g3648.t1.cds1	918	677.91	2318.0	505.604
g3649.t1.cds1	1521	1280.84	4425.0	510.845
g3650.t1.cds1	13779	13538.8	12072.0	131.846
g3651.t1.cds1	1500	1259.84	2310.0	271.123
g3652.t1.cds1	2427	2186.84	11407.0	771.302
g3653.t1.cds1	960	719.91	3467.0	712.106
g3654.t1.cds1	1464	1223.84	2742.0	331.294
g3655.t1.cds1	7455	7214.84	9251.0	189.597
g3656.t1.cds1	906	665.91	2172.0	482.296
g3657.t1.cds1	1425	1184.84	2175.0	271.438
g3658.t1.cds1	732	492.02	1517.0	455.902
g3659.t1.cds1	2118	1877.84	6963.0	548.287
g3660.t1.cds1	1680	1439.84	8877.0	911.638
g3661.t1.cds1	1947	1706.84	5031.0	435.844
g3662.t1.cds1	930	689.91	2823.0	605.045
g3663.t1.cds1	990	749.836	2567.0	506.208
g3664.t1.cds1	507	270.379	2623.0	143.448
g3665.t1.cds1	1434	1193.84	7677.0	950.858
g3666.t1.cds1	315	106.98	6493.0	897.452
g3667.t1.cds1	1473	1232.84	4589.0	550.404
g3668.t1.cds1	1320	1079.84	4746.0	649.889
g3669.t1.cds1	447	214.334	6939.0	478.713
g3671.t1.cds1	3831	3590.84	5267.0	216.889
g3672.t1.cds1	339	125.192	1830.0	216.144
g3673.t1.cds1	7776	7535.84	14253.0	279.669
g3674.t1.cds1	1278	1037.84	18074.0	257.51
g3675.t1.cds1	291	90.54	2880.0	470.35
g3676.t1.cds1	1254	1013.84	6002.0	875.381
g3677.t1.cds1	573	334.493	1132.0	500.412
g3678.t1.cds1	13347	13106.8	13551.0	152.877
g3679.t1.cds1	1764	1523.84	3294.0	319.635
g3680.t1.cds1	345	129.673	1841.0	209.93
g3681.t1.cds1	570	331.527	5686.0	253.605
g3682.t1.cds1	615	375.68	3252.0	127.997
g3683.t1.cds1	726	486.069	2726.0	829.272
g3684.t1.cds1	792	551.969	3144.0	842.242
g3685.t1.cds1	564	325.625	2079.0	944.072
g3686.t1.cds1	591	352.117	1337.0	561.454
g3687.t1.cds1	972	731.91	1985.0	401.025
g3688.t1.cds1	3510	3269.84	6752.0	305.334
g3689.t1.cds1	1752	1511.84	26858.0	262.687
g3690.t1.cds1	921	680.91	1876.0	407.392
g3692.t1.cds1	822	581.969	895.0	227.401
g3693.t1.cds1	591	352.117	2983.0	125.267
g3694.t1.cds1	1386	1145.84	2431.0	313.712
g3695.t1.cds1	2511	2270.84	3860.0	251.345
g3696.t1.cds1	1830	1589.84	10144.0	943.465
g3697.t1.cds1	1884	1643.84	7136.0	641.897
g3699.t1.cds1	1128	887.836	4345.0	723.646
g3701.t1.cds1	1569	1328.84	3299.0	367.096
g3702.t1.cds1	450	217.091	1277.0	869.797
g3703.t1.cds1	1269	1028.84	3214.0	461.922
g3705.t1.cds1	2226	1985.84	6221.0	463.218
g3706.t1.cds1	1290	1049.84	2531.0	356.484
g3708.t1.cds1	1023	782.836	2706.0	511.124
g3709.t1.cds1	609	369.755	2099.0	839.397
g3710.t1.cds1	1803	1562.84	64931.6	614.344
g3711.t1.cds1	1140	899.836	4003.24	657.836
g3712.t1.cds1	1140	899.836	4003.24	657.836
g3715.t1.cds1	2439	2198.84	485.792	326.683
g3718.t1.cds1	2724	2483.84	24111.1	143.537
g3719.t1.cds1	1191	950.836	18679.3	290.486
g3720.t1.cds1	318	109.34	537.156	726.422
g3721.t1.cds1	2652	2411.84	1058.67	649.055
g3724.t1.cds1	1944	1703.84	21229.6	184.239
g3725.t1.cds1	1392	1151.84	3324.0	426.716
g3726.t1.cds1	294	925.161	1148.0	183.482
g3727.t1.cds1	1215	974.836	5074.0	769.641
g3728.t1.cds1	1374	1133.84	6631.0	864.764
g3729.t1.cds1	315	106.98	3917.0	541.401
g3730.t1.cds1	3873	3632.84	5766.76	234.723
g3731.t1.cds1	444	211.64	2044.0	142.808
g3732.t1.cds1	1827	1586.84	3394.0	316.263
g3733.t1.cds1	1659	1418.84	4889.0	509.515
g3734.t1.cds1	597	358.046	1674.0	691.331
g3735.t1.cds1	1182	941.836	4014.0	630.189
g3736.t1.cds1	693	453.114	18933.0	617.846
g3737.t1.cds1	1797	1556.84	1992.0	189.198
g3739.t1.cds1	2157	1916.84	4618.0	356.236
g3742.t1.cds1	909	668.91	6486.0	143.377
g3743.t1.cds1	1464	1223.84	5802.0	701.009
g3744.t1.cds1	1791	1550.84	14115.0	134.581
g3746.t1.cds1	1842	1601.84	8121.0	749.653
g3747.t1.cds1	2898	2657.84	1691.0	940.772
g3748.t1.cds1	819	578.969	788.488	201.377
g3749.t1.cds1	1365	1124.84	7341.0	965.017
g3750.t1.cds1	678	438.114	1839.0	620.673
g3751.t1.cds1	1617	1376.84	8157.0	876.027
g3752.t1.cds1	489	253.438	2507.0	146.269
g3754.t1.cds1	3558	3317.84	12539.0	558.827
g3755.t1.cds1	978	737.91	1751.0	350.874
g3756.t1.cds1	456	222.732	1354.0	898.888
g3757.t1.cds1	1386	1145.84	3921.5	506.056
g3758.t1.cds1	405	177.793	645.5	536.846
g3759.t1.cds1	933	692.91	927.831	197.998
g3761.t1.cds1	690	450.114	203.518	668.575
g3762.t1.cds1	1911	1670.84	5529.96	489.393
g3764.t1.cds1	2535	2294.84	653.578	421.129
g3765.t1.cds1	3183	2942.84	355.976	178.864
g3766.t1.cds1	1233	992.836	9801.0	145.969
g3767.t1.cds1	876	635.91	24026.0	558.669
g3768.t1.cds1	1317	1076.84	13841.0	190.058
g3769.t1.cds1	2865	2624.84	38575.0	217.307
g3770.t1.cds1	1344	1103.84	16496.0	220.975
g3771.t1.cds1	399	172.738	5039.0	431.345
g3772.t1.cds1	1860	1619.84	6338.0	578.562
g3775.t1.cds1	1554	1313.84	17911.0	201.58
g3776.t1.cds1	1215	974.836	2381.0	361.158
g3777.t1.cds1	459	225.503	929.0	609.162
g3778.t1.cds1	918	677.91	3371.0	735.285
g3779.t1.cds1	2613	2372.84	11586.0	721.996
g3780.t1.cds1	573	334.493	2958.0	130.761
g3781.t1.cds1	3459	3218.84	5711.0	262.351
g3782.t1.cds1	1173	932.836	544.0	862.308
g3783.t1.cds1	570	331.527	33736.0	1504.68
g3784.t1.cds1	570	331.527	33736.0	1504.68
g3785.t1.cds1	2721	2480.84	6070.0	361.793
g3786.t1.cds1	2739	2498.84	44134.0	261.159
g3788.t1.cds1	1731	1490.84	3468.0	343.968
g3789.t1.cds1	804	563.969	5595.0	146.695
g3790.t1.cds1	1431	1190.84	12690.0	157.572
g3791.t1.cds1	1443	1202.84	15868.0	195.067
g3792.t1.cds1	438	206.368	23494.0	1683.38
g3793.t1.cds1	3597	3356.84	10833.0	477.186
g3794.t1.cds1	2100	1859.84	15807.1	125.674
g3796.t1.cds1	1023	782.836	2301.0	434.625
g3798.t1.cds1	1566	1325.84	3121.0	348.075
g3799.t1.cds1	546	308.072	1326.0	636.444
g3800.t1.cds1	372	150.867	791.0	775.265
g3802.t1.cds1	1392	1151.84	5398.0	692.965
g3804.t1.cds1	621	381.567	1592.0	616.938
g3806.t1.cds1	1149	908.836	3595.0	584.901
g3807.t1.cds1	1224	983.836	4082.0	613.507
g3809.t1.cds1	561	322.691	3693.0	169.224
g3810.t1.cds1	1827	1586.84	2939.0	273.865
g3811.t1.cds1	2136	1895.84	7267.0	566.792
g3812.t1.cds1	282	849.155	31707.4	5521.31
g3813.t1.cds1	2172	1931.84	4631.73	354.521
g3814.t1.cds1	525	287.787	289.007	148.493
g3815.t1.cds1	1266	1025.84	1174.02	169.225
g3816.t1.cds1	531	293.465	6238.99	314.36
g3817.t1.cds1	405	177.793	699.753	581.967
g3819.t1.cds1	264	743.216	1626.0	323.5
g3820.t1.cds1	1812	1571.84	7830.0	736.586
g3821.t1.cds1	2136	1895.84	3345.0	260.894
g3822.t1.cds1	2091	1850.84	4694.42	375.045
g3824.t1.cds1	897	656.91	1966.0	442.534
g3825.t1.cds1	1221	980.836	2314.0	348.848
g3829.t1.cds1	1416	1175.84	3224.0	405.431
g3830.t1.cds1	1326	1085.84	4017.0	547.024
g3831.t1.cds1	912	671.91	6607.0	145.399
g3832.t1.cds1	900	659.91	16928.0	379.306
g3833.t1.cds1	678	438.114	5566.0	187.856
g3834.t1.cds1	1785	1544.84	7646.0	731.848
g3835.t1.cds1	864	623.91	2248.0	532.774
g3836.t1.cds1	1071	830.836	4300.0	765.283
g3837.t1.cds1	753	513.02	3286.0	947.114
g3838.t1.cds1	465	231.083	8633.0	552.412
g3840.t1.cds1	1419	1178.84	5176.0	649.247
g3841.t1.cds1	1089	848.836	1840.0	320.526
g3842.t1.cds1	2766	2525.84	3981.0	233.054
g3845.t1.cds1	1050	809.836	1822.0	332.675
g3846.t1.cds1	921	680.91	7069.0	153.51
g3847.t1.cds1	1791	1550.84	3315.0	316.072
g3848.t1.cds1	738	498.02	4261.0	126.513
g3849.t1.cds1	834	593.91	3422.0	851.978
g3850.t1.cds1	3996	3755.84	6150.0	242.124
g3851.t1.cds1	1284	1043.84	2838.0	402.021
g3852.t1.cds1	4314	4073.84	5181.0	188.052
g3853.t1.cds1	3132	2891.84	3145.0	160.811
g3855.t1.cds1	2223	1982.84	3515.0	262.124
g3856.t1.cds1	1647	1406.84	2647.0	278.214
g3857.t1.cds1	570	331.527	1432.0	638.695
g3858.t1.cds1	2025	1784.84	7459.0	617.947
g3859.t1.cds1	1434	1193.84	5129.0	635.268
g3860.t1.cds1	816	575.969	2518.0	646.437
g3861.t1.cds1	945	704.91	3361.0	705.024
g3862.t1.cds1	438	206.368	481.0	344.644
g3863.t1.cds1	1413	1172.84	6928.0	873.453
g3864.t1.cds1	267	759.213	870.0	169.443
g3865.t1.cds1	2619	2378.84	2030.0	126.183
g3866.t1.cds1	957	716.91	914.0	188.517
g3867.t1.cds1	1386	1145.84	3001.0	387.269
g3868.t1.cds1	1461	1220.84	3551.0	430.093
g3869.t1.cds1	1854	1613.84	14146.9	129.62
g3870.t1.cds1	846	605.91	2027.0	494.669
g3872.t1.cds1	2373	2132.84	5121.64	355.076
g3873.t1.cds1	1578	1337.84	2373.0	262.279
g3874.t1.cds1	897	656.91	5860.0	131.905
g3875.t1.cds1	1383	1142.84	1428.0	184.762
g3876.t1.cds1	855	614.91	1230.0	295.776
g3877.t1.cds1	861	620.91	2434.0	579.643
g3878.t1.cds1	4179	3938.84	4323.0	162.288
g3879.t1.cds1	1044	803.836	8155.0	150.012
g3880.t1.cds1	372	150.867	870.0	852.694
g3881.t1.cds1	2802	2561.84	4729.0	272.952
g3882.t1.cds1	801	560.969	3075.0	810.542
g3883.t1.cds1	600	360.938	1910.0	782.475
g3884.t1.cds1	2061	1820.84	7802.0	633.584
g3886.t1.cds1	1140	899.836	8946.0	147.006
g3887.t1.cds1	1464	1223.84	18577.0	224.451
g3888.t1.cds1	432	201.125	6634.0	487.729
g3890.t1.cds1	3078	2837.84	8087.0	421.375
g3891.t1.cds1	2247	2006.84	4009.0	295.388
g3892.t1.cds1	1119	878.836	3198.0	538.071
g3894.t1.cds1	1872	1631.84	2554.0	231.427
g3895.t1.cds1	207	45.195	2270.0	742.684
g3896.t1.cds1	1809	1568.84	5005.0	471.732
g3897.t1.cds1	1428	1187.84	4509.0	561.297
g3898.t1.cds1	1119	878.836	2431.0	409.021
g3899.t1.cds1	1788	1547.84	5322.0	508.416
g3900.t1.cds1	1083	842.836	3290.0	577.194
g3902.t1.cds1	900	659.91	347.0	777.524
g3903.t1.cds1	1266	1025.84	2152.0	310.194
g3904.t1.cds1	1104	863.836	116.0	198.562
g3905.t1.cds1	351	134.34	6508.0	716.326
g3906.t1.cds1	1011	770.836	1971.17	378.122
g3907.t1.cds1	2799	2558.84	5574.91	322.155
g3909.t1.cds1	723	483.069	12738.0	389.907
g3910.t1.cds1	342	127.481	682.5	791.636
g3911.t1.cds1	432	201.125	6498.9	477.797
g3914.t1.cds1	423	193.289	2223.0	170.06
g3917.t1.cds1	1560	1319.84	3938.0	441.189
g3918.t1.cds1	2223	1982.84	11197.0	834.995
g3919.t1.cds1	654	414.284	5019.0	179.138
g3920.t1.cds1	954	713.91	17175.1	355.734
g3921.t1.cds1	2928	2687.84	3229.0	177.637
g3922.t1.cds1	858	617.91	1798.0	430.262
g3923.t1.cds1	1485	1244.84	4022.0	477.748
g3924.t1.cds1	825	584.969	3938.0	995.433
g3925.t1.cds1	1458	1217.84	2976.0	361.338
g3926.t1.cds1	594	355.081	9624.0	400.772
g3927.t1.cds1	801	560.969	2333.0	614.958
g3928.t1.cds1	2283	2042.84	11187.0	809.747
g3929.t1.cds1	4134	3893.84	7790.0	295.821
g3930.t1.cds1	1140	899.836	4926.0	809.469
g3931.t1.cds1	372	150.867	2261.0	221.602
g3932.t1.cds1	1770	1529.84	3739.0	361.393
g3933.t1.cds1	2109	1868.84	2716.0	214.896
g3934.t1.cds1	2034	1793.84	4311.0	355.357
g3935.t1.cds1	1797	1556.84	7385.0	701.418
g3936.t1.cds1	753	513.02	5817.0	167.662
g3937.t1.cds1	708	468.069	2281.0	720.584
g3938.t1.cds1	1587	1346.84	5064.0	555.966
g3939.t1.cds1	1125	884.836	11903.0	198.913
g3940.t1.cds1	4656	4415.84	7893.0	264.301
g3941.t1.cds1	2907	2666.84	4781.0	265.089
g3942.t1.cds1	477	242.193	3795.0	231.696
g3943.t1.cds1	1026	785.836	5226.0	983.346
g3944.t1.cds1	330	118.386	17207.6	2149.25
